draw,all_cause,mental_disorder,cardiovascular,respiratory,self_harm
974,-403.90684467652005,-38.50242109824472,-155.8840183976075,-59.45641107182794,-2.34562324183413
975,-208.00238653030232,-18.92937088257337,-157.4971538706116,-58.653593070973685,-2.2488637573067995
976,-378.11074873179365,-42.606327276779524,-156.71951843622858,-59.72645323177417,-1.8736917758238003
977,-407.21245491488844,-21.682457697998675,-153.84611074366302,-57.92931363889387,-2.0624988662954333
978,-480.6003180231075,-40.32614749206816,-149.64275411802907,-55.03205196027813,-2.171174636999597
979,-355.89777616933463,-19.975600654040683,-153.30185014935634,-62.42222188946518,-2.0379917574914415
980,-438.5672748841365,-40.181012349258815,-140.995804206413,-58.34428005380649,-2.621181527590617
981,-474.7051761315929,-30.060579759265536,-148.72251947163699,-61.110126334221114,-2.3238163941233196
982,-355.5231531815082,-31.360081115621966,-141.94013931042474,-62.92037806906282,-2.4631020076540433
983,-534.3663146022571,-33.903569535251094,-150.0049745840652,-59.14306182063534,-0.9971433096433527
984,-314.92925876422294,-29.86724083618973,-151.21851133077382,-57.25221329324692,-3.6960934552409968
985,-426.39103664622957,-14.662361998308612,-152.01595659279164,-58.328674103910224,-2.110321888350761
986,-325.325714913714,-17.461939095104924,-153.31507744868878,-60.281882567586635,-1.6128034731126415
987,-330.9493477818907,-30.40168521275898,-152.41964769118474,-60.38374435690709,-1.3927263044429954
988,-455.6294835422219,-23.006622409875824,-151.67676805170797,-56.493942759570565,-2.6859326956171765
989,-414.4615327546709,-24.937823294204804,-149.33540968419,-60.57257728239854,-2.8455511882255267
990,-449.39126761229477,-16.3775997010847,-143.25115108663516,-62.28492311408095,-2.3518602052320405
991,-298.6412657346715,-23.625974862582996,-154.69358745887448,-62.9435283586636,-2.1726960635943198
992,-399.35609003327994,-27.14464823451708,-173.3471859970987,-63.15055351570153,-2.220402238354364
993,-429.6692025992561,-36.636188230977524,-161.605542776382,-55.69015385864672,-3.0055165510818562
994,-378.72847331665713,-35.56209513975994,-150.1877188767044,-56.2593021462569,-2.0913929261943416
995,-442.22214525541904,-29.76990376517981,-157.0463216472648,-55.28776032367898,-1.2495752496113006
996,-321.78895460799447,-28.726664924113656,-158.32415399033246,-60.30257425172898,-0.32999061687431563
997,-278.03757759139614,-19.772679230573758,-151.10201170443878,-58.478591564360656,-1.03155990845456
998,-393.67959318437164,-31.75761806871891,-149.5019831121432,-55.088025615672045,-1.3561190565215049
999,-437.74872367063796,-45.98912321673038,-163.7170672731167,-55.64633251088584,-3.0720574467470736
1000,-418.81123380060205,-25.30624105347356,-142.44321926943348,-62.31916051706294,-1.722696451391671
1001,-376.9958335405238,-31.85074723567241,-157.93769804411113,-61.12525895823914,-2.89586706138243
1002,-378.76254246657874,-31.1272692351343,-163.97796141018068,-57.19414179873126,-2.196329208099059
1003,-328.75165409921345,-42.075608748206164,-141.31181540935208,-58.211614451199324,-2.43771174523029
1004,-443.0292640742329,-27.040259370108025,-160.96840228528328,-57.57070814364952,-1.4184668598514305
1005,-376.2687143905011,-31.271186951454716,-141.99877287769255,-58.07624485293747,-2.143698407883908
1006,-233.98299832751746,-15.755548988510297,-161.2847225570175,-57.74069366336772,-3.103659413993551
1007,-353.6448669866819,-19.45143121482951,-136.9196862914154,-59.417877239132146,-1.4748915943778098
1008,-492.7571301555604,-35.34095974305967,-161.66448612332618,-58.483555570737586,-1.6065860843410094
1009,-419.1482114927103,-40.08890600508843,-158.86253228012941,-62.013345073042466,-2.231113341726281
1010,-323.85640573209247,-14.483579351504645,-142.88702607088052,-57.92622656893816,-1.7124646614290442
1011,-349.3830955191099,-33.00043675297392,-163.78928882687015,-55.9753720686337,-1.6000437436864976
1012,-373.8912217885886,-21.78311248708457,-158.8183805755584,-60.41600943208963,-2.3619418949498767
1013,-418.16024966897675,-17.996047638129216,-173.16272018048429,-62.06811897538721,-2.4739270057737177
1014,-395.8007087208561,-29.38535777781954,-151.36305867851948,-61.91707255210449,-2.8241176151310743
1015,-465.3702417385596,-23.365542455213287,-166.86472233239493,-58.50927925063722,-2.2664789408391472
1016,-416.3090272662542,-38.801375156821045,-159.2883581548888,-49.01196925567867,-2.0906380796113684
1017,-502.20626965610955,-22.43213878071729,-165.37580389887867,-60.32939675566156,-2.73559380672446
1018,-385.47055501984806,-36.31247364373828,-150.24750072445477,-58.16384100771718,-2.3147620548364998
1019,-340.36034242759285,-36.77331964003296,-147.8019790566071,-55.5107253713226,-2.0533468339336634
1020,-252.41354738834468,-17.735894046298654,-140.73879993662817,-61.67498468175523,-1.846573868682166
1021,-419.5269871966573,-26.299536047454122,-170.84515216392538,-60.79900798976896,-2.300608969584623
1022,-448.7683979808149,-30.774435472445408,-156.8007466533589,-52.136467114630314,-2.2179949274098094
1023,-408.42438562513536,-19.68225958648596,-155.31781092983752,-61.47441044598564,-2.703136350866555
1024,-384.5215008434495,-36.33496463898465,-167.237646877995,-57.34866543552391,-3.097741296811561
1025,-398.5411023569386,-25.324307511292286,-147.43857208087064,-53.03344421433085,-1.769852185557649
1026,-360.268956636097,-23.28534152933033,-159.32692978456902,-58.45507794886947,-1.7776403386242057
1027,-399.4771359025846,-45.12967152989059,-157.8123349780765,-61.62159760524508,-0.08577723457975757
1028,-342.25549972277975,-38.93718608702484,-151.286998549992,-52.1677960569927,-0.6275483289086953
1029,-369.620483689096,-28.687501438926056,-165.67355643721888,-58.24172080292513,-2.389237680695454
1030,-453.8816482192197,-29.28326981476088,-158.89584224626913,-63.89958227411939,-1.2658121168179435
1031,-431.1109095713199,-26.83120429615144,-141.53206711394424,-59.88479565048864,-2.6588146338087038
1032,-438.28849180768117,-28.256649813503113,-152.77771273933405,-61.51466160876343,0.2840318649462395
1033,-401.50447238141135,-36.55678444294874,-154.47443268383788,-59.85287879513358,-2.8272851334428246
1034,-409.07186757561624,-45.966937995615964,-150.83949339838188,-58.306141177675336,-1.7179135321530898
1035,-457.09838243484955,-34.449663943138496,-160.36378121301806,-56.5068879274607,-1.7251607090213439
1036,-333.7240441630534,-33.081887513387684,-138.7863568436358,-58.08502046074324,-2.2186952311094656
1037,-384.39756179573163,-29.887160934982703,-157.73647666154332,-59.15362247454454,-3.233857327204881
1038,-310.16493671529923,-26.927971792910704,-166.20280591781562,-58.68935336812599,-2.19804620529375
1039,-445.9043372762497,-22.20579786949235,-148.74313825725906,-59.10077357246079,-2.257293268052909
1040,-514.4042988335965,-33.24484343911384,-151.37541998102816,-53.788538554737386,-0.7428648028570884
1041,-385.8111699988838,-32.18889074813593,-149.86392876942776,-53.218382922079584,-1.2194168483741417
1042,-351.3398758014775,-19.044753166006306,-148.7798937957672,-50.19340486886893,-2.306524701223402
1043,-396.2356769584478,-26.29357591667114,-149.80281618730416,-62.68124236149698,-1.8259173192499376
1044,-405.09677659949,-29.126174448658503,-147.50161595835334,-55.84083804446597,-0.9248109397056412
1045,-324.9049789492919,-25.26900005782116,-157.99325753437554,-53.22111982374323,-1.7056898903919484
1046,-471.492556255573,-32.77582950002596,-145.1777450703257,-62.36131416769456,-0.9566325888137269
1047,-355.17544506105537,-44.395784568202075,-162.76935916234996,-55.56986212594099,-1.8600368171285873
1048,-494.72412790445577,-31.09481748757054,-148.27541549153844,-54.18055914915552,-2.7279803392348927
1049,-338.79720499921297,-36.70007291692549,-157.35013258117684,-63.75404893292501,-3.028855413756293
1050,-401.9454155760159,-30.986962090181553,-147.4579840624847,-59.3934200491992,-1.9069060352286018
1051,-393.66062671764126,-34.63997537081876,-161.09184259174606,-65.30858664320361,-1.2192734963463947
1052,-376.9787814765774,-39.529854635968405,-148.7391768571989,-62.402923478450624,-2.7934945311562287
1053,-483.0293587128582,-14.15003639385687,-169.91478634950352,-57.83629511258975,-1.6042822711002453
1054,-429.11172224672794,-25.625493135811038,-157.43483350189322,-56.22458464887546,-1.7220011280181025
1055,-451.5739134177803,-24.59760417490725,-140.60744688469308,-55.09395739466202,-2.067148442617116
1056,-284.772343126579,-36.40314652627888,-159.1012247385252,-56.2427996766917,-1.0148935594424904
1057,-252.94303734847026,-19.51024642735264,-155.10457513402625,-53.05950831099862,-0.7127541593089843
1058,-472.2251316372574,-1.201604095693292,-151.2937694813946,-55.046853747157314,-1.902354434200663
1059,-386.6959941733101,-36.64527713881936,-154.69440564189313,-56.55425758849939,-2.694214276262057
1060,-382.868442077168,-35.38656346138549,-151.29418080915303,-57.308959863025265,-1.495621639164878
1061,-258.6529488400935,-44.370085088171244,-144.98847971642314,-55.32407562725627,-2.0018662103197657
1062,-378.8682609302579,-33.622415377917676,-150.32921662091633,-53.32995502330469,-1.5059905215543152
1063,-376.60963696087526,-29.954580490078325,-171.038610361591,-56.8994117690781,-2.526497964354037
1064,-414.1132400731151,-37.13981693194879,-150.10316174338126,-61.63898413393235,-1.8857191731152463
1065,-419.2115808479786,-25.923050594750524,-150.5100409534292,-58.56186753782313,-1.727896428170838
1066,-408.7798322017937,-25.259232449379795,-144.83148681024002,-59.97599259133482,-2.5285905216330855
1067,-325.0393533073681,-13.067928509089208,-158.28491059973618,-55.923621313521785,-1.1139910818461776
1068,-325.5683330239186,-26.366826889016167,-168.47951720288182,-50.542306443765696,-3.139155793864045
1069,-449.6120037747417,-34.149840015251186,-149.83668257393686,-57.27898409080649,-1.1065245614410129
1070,-428.6323301571922,-41.79114519490331,-160.17399876267226,-62.02399922761562,-3.0570350347081465
1071,-381.7383640916523,-29.920182994047753,-150.13547298326958,-50.87879640674612,-0.05072584824133643
1072,-446.2492764484813,-31.040423783804528,-166.53982030838878,-61.23114400808952,-2.213282512547472
1073,-380.5073507730721,-23.7810724954106,-172.03931165205424,-63.65380579730597,-3.04791953184301
1074,-418.5436214356885,-27.073987041912094,-165.221169641388,-63.63430241170902,-1.8620684691441924
1075,-386.1693884395157,-25.60740354280524,-155.65047496031366,-60.96657857170761,-1.4545244609964034
1076,-443.65522161800385,-26.305494229232796,-138.441401894211,-64.50259992490521,-2.3704401185782653
1077,-297.27435966873645,-33.46718597548545,-155.4462692103357,-59.24247549835897,-1.1494763912467283
1078,-422.11394824586364,-19.521601874406294,-147.64824836882372,-59.9462663993014,-0.41292325528901463
1079,-374.48814777041116,-19.288692508290623,-149.60797975643968,-65.00530900501808,-2.46365958412964
1080,-358.64039616961105,-31.5575440929679,-152.19473384137558,-59.78572383953935,-2.135842781532629
1081,-422.95034143918906,-35.081848321717956,-158.37793539155808,-63.73368076739475,-2.2892006337320785
1082,-369.7323348986348,-18.146486655589126,-148.09468526171852,-62.490874469077035,-2.633095857852083
1083,-377.0819082292023,-30.140929402834978,-156.69409323744446,-61.2063837268682,-2.8095154015177055
1084,-424.53227254153745,-31.806362407346597,-155.87725277112787,-56.639366186934595,-1.8863341620483574
1085,-485.3988396520283,-28.042728853000433,-148.7195948466573,-55.934682718049736,-2.4150800798728174
1086,-472.28576861432913,-26.647333229984863,-139.7747919651006,-61.217118338935684,-2.1630719592900407
1087,-399.7217380157558,-23.926888245769774,-153.0698793897219,-56.60724521828012,-0.9345984238744428
1088,-357.1742250392797,-32.39430803132454,-154.85149192901164,-61.704619514079496,-1.5705534980410298
1089,-439.96075912740866,-25.828104695188483,-146.9344671613956,-58.34620216521618,-2.3640164441320235
1090,-330.00626714251536,-32.61033291376551,-152.46457918575035,-53.60087390026931,-1.5867377358261447
1091,-446.5071596480377,-32.90634217228601,-152.74310140480733,-58.246966775428426,-2.2304089725861416
1092,-326.50610764711473,-15.530832365180334,-152.4675742877268,-63.17932201298265,-2.687197246053855
1093,-342.8032172697101,-24.91860042856394,-155.54488935679313,-63.81109772415571,-2.3137022476786044
1094,-374.75745288355716,-19.286396841817876,-160.18384565139155,-64.06735291282904,-0.1404016107871331
1095,-308.0622158548694,-20.02183504978852,-147.10949797316457,-56.391412951879545,-1.6941792321934417
1096,-413.83835420859873,-33.43010896381239,-139.11594076884154,-62.39642428957486,-1.0939237416010412
1097,-473.0371412485454,-26.77487780438112,-152.70940869550168,-58.03355749966302,-1.9879641572709146
1098,-419.2091966824929,-24.04490280354688,-145.27050325633417,-57.44305850699147,-1.7184671777221463
1099,-340.6475198894178,-23.21240711948567,-167.62355715269342,-63.762106076261674,-0.874879561324397
1100,-467.72904735268935,-30.91652114082586,-158.13907068924038,-59.344950803079925,-2.6182102301597885
1101,-470.34360383642655,-37.11925920436012,-133.81616017832457,-64.73288011204299,-1.7701160478533131
1102,-344.66551922254735,-13.700310797862025,-148.02616850004802,-57.403420595474046,-1.8050722574819376
1103,-395.17560689391814,-33.720819199666934,-149.8994281743732,-64.61062258832959,-1.8408410231690282
1104,-434.09910870772086,-15.60780347585826,-153.73566680268232,-65.56021965910895,-1.7770857002624683
1105,-389.8817924336673,-29.949051097860558,-171.14319843763784,-56.5513586778781,-2.155590266902051
1106,-415.9889163733104,-25.988441210234924,-158.1806792798129,-48.51660033556867,-2.666802749369814
1107,-453.37389307968306,-35.29096963603248,-143.71207849494533,-58.095994233705994,-2.2597886006258308
1108,-447.2377987467024,-32.179547964134876,-153.33409826249118,-58.892847255642195,-0.7373000113716482
1109,-399.7585158588085,-16.25197634352976,-148.14708455435107,-54.784975782607276,-1.116463692585838
1110,-388.6436620743634,-41.207236712272795,-143.2101219256137,-61.01578938413585,-2.518446976394948
1111,-331.1651407074752,-28.192141018522165,-152.57373613818638,-57.24746163751891,-2.3452491635932384
1112,-472.76100217299023,-35.5835362326923,-153.2641186631569,-56.73124942972254,-1.4897356641078627
1113,-374.33210480771197,-36.72329836282346,-147.84777192490165,-58.635540309955815,-2.298315857689556
1114,-449.35943621837316,-32.780303623597696,-162.3179917046516,-55.5897749462743,-1.8738264806506497
1115,-420.96370835840077,-15.90164802635613,-143.60417666297283,-62.75359519287229,-1.9749023704725936
1116,-306.00386725887216,-48.058715473983575,-151.98391118031557,-59.05608764789915,-1.244663677381425
1117,-383.88934566295643,-51.12527625443221,-153.51369542268037,-64.45802406972103,-0.8550788654540806
1118,-311.12780783471106,-37.21351981055938,-149.00500622906247,-58.724463724226055,-2.0453242382019257
1119,-343.0585265047322,-41.75192312283413,-149.41182602850313,-52.645899598570075,-1.3063524379571803
1120,-393.4601185840244,-35.304277743176854,-146.42277860593268,-55.89090706101705,-2.354129662516826
1121,-330.5548361658688,-28.13287602106002,-154.3350415851802,-63.108386343570935,-1.4971556750452062
1122,-414.1668230794208,-38.855179541904484,-153.68149061217443,-62.94331631119191,-2.7021955446553374
1123,-479.89353159077945,-39.818113892152745,-154.31033100844965,-57.88590576457595,-1.395739106086154
1124,-359.0219061713406,-17.59209908998906,-149.07622016960624,-58.68572280658364,-1.5595355672067974
1125,-397.0836545442802,-32.05697883491942,-134.98163967335321,-54.223596151942665,-1.1172806784586413
1126,-443.2241528534423,-16.640991027843405,-161.53121215192994,-59.622853836745755,-2.142223326437527
1127,-473.2498346193111,-26.698768471841362,-160.02663187502705,-54.313168434169015,-1.1712937076346914
1128,-450.9585545905751,-29.648061748169308,-152.9401891953673,-57.93901265928251,-2.6760563366715764
1129,-409.4109654190295,-43.184687901729255,-149.68466724947342,-55.28010916411143,-3.5218022607545754
1130,-435.2718458473843,-31.9341983754309,-154.5598782185221,-52.928956242700586,-2.803020577665186
1131,-382.58047845035287,-22.6998472126852,-135.24493903302096,-56.185286434754964,-1.1273247070808043
1132,-377.3614247053291,-35.57015863229315,-138.33570821126574,-60.530468360494815,-2.0235193618223737
1133,-400.2945733296744,-27.38992712190035,-150.06513775076692,-61.44688043031059,-1.0933798428605017
1134,-415.6723324290482,-23.569525218765147,-150.1942309294489,-57.24942381540887,-2.9012313696254513
1135,-396.8180564614824,-25.219461875913634,-143.64882928904584,-61.835103232099655,-1.2708532950162084
1136,-498.57649350515345,-35.717769456889485,-165.84373573231412,-59.6082777238721,-1.9843431884196414
1137,-300.8641589036062,-32.67491521153713,-169.80166722233926,-57.23170126787645,-0.7003902801953188
1138,-483.12193207621505,-32.751448713653126,-154.64912587586005,-52.281405294557295,-1.9754275189663033
1139,-429.582391827429,-35.130400572411375,-157.5629689974251,-58.73464096693866,-1.9395239687138748
1140,-427.1898051211376,-33.73181495558723,-160.45261374958375,-53.85593808218299,-1.9436017148353457
1141,-407.56869625426145,-32.64437644947912,-147.75864338205534,-61.693787228513955,-1.2457023407113716
1142,-434.5343681728008,-35.23389672826915,-156.6953280164259,-63.64563665540402,-1.8342720861847819
1143,-446.1393577567115,-21.22365687734527,-149.74409072992665,-52.14548198843428,-1.527025138365322
1144,-438.53403739573264,-34.694159518365375,-154.3672420344918,-63.77454430973388,-2.30182307114024
1145,-392.63345075285923,-27.218537296581687,-147.3620543689014,-63.11852812022492,-1.8821161025904052
1146,-398.9076378384712,-37.95439247899277,-161.0628594917732,-62.096605230965324,-3.0655942739680153
1147,-385.09909878874,-48.77494316183266,-156.9147152055915,-54.34817413675229,-0.7627399756746563
1148,-393.1303028082819,-28.970768977149184,-154.16910131042508,-54.55336067374712,-1.9294020441151152
1149,-453.03042403793694,-29.0166050605276,-136.8270878966386,-58.14954886135949,-1.109648324696792
1150,-448.2998012193371,-34.6303582872536,-166.67144034439295,-58.70596040613505,-2.1728594867343607
1151,-452.1220343485882,-30.72855243525824,-163.43325657075758,-57.58150910456334,-2.115109486677494
1152,-534.3960792798288,-19.219376453793952,-159.1816531377753,-60.48419282039921,-3.257695960038235
1153,-445.9561754641298,-27.931140433855955,-147.80576697218982,-56.372948392348455,-2.9105567504099996
1154,-407.4217041389197,-30.495515340437574,-154.6569997074272,-49.73088170502269,-1.3328098872002212
1155,-458.0544668037562,-30.159647028517952,-168.60314711264385,-54.51248495279735,-3.1378702690925278
1156,-379.6456736523647,-18.287756406063654,-146.6115814229701,-64.92042501453372,-2.403289163916634
1157,-408.16886703761827,-22.004228961089208,-159.10712524794027,-62.21738476124276,-2.519562472224293
1158,-441.32975723569126,-42.82302979813181,-151.0559730145173,-61.16204832804082,-1.3237790056291436
1159,-378.8995886177788,-27.93654520992811,-154.45498445162318,-60.542683734698485,-2.5381909962836846
1160,-431.6899928123751,-27.280138073239886,-155.68824290139287,-53.35238941543489,-1.9037178991648869
1161,-378.0742478634487,-32.53971253837423,-159.4560996771686,-52.00179973177656,-1.5534890893091584
1162,-379.4527711466274,-25.777780842859947,-143.30707237987843,-52.396261389697045,0.3925435441036364
1163,-388.9582365634145,-31.432823357615057,-150.9434495992566,-59.783251421970114,-1.842082378523242
1164,-417.4234891690953,-25.47590852545106,-139.79940324372745,-61.0493984449093,-2.3713295561194445
1165,-339.0843820220711,-30.61024925921055,-159.9510373425257,-57.318140209577635,-2.5607031910254117
1166,-431.9643558610463,-27.80917039646742,-153.21873013526556,-61.271937739763565,-0.565543152300202
1167,-419.22974734596573,-30.733356600621686,-151.6554310875192,-58.192658550424156,-0.9250628248808286
1168,-436.4364429309875,-37.50679585601835,-152.27561874520842,-61.762379209281136,-2.808821963157514
1169,-306.96993513543146,-29.79544040498215,-148.965726260341,-57.984371777093116,-1.9280851935696894
1170,-417.27383615006835,-41.492483807034546,-149.8171844210184,-58.17713135849886,-2.2637726827012017
1171,-435.2856751271374,-18.7348480712863,-158.22815979966214,-55.918465333486054,-2.0023651799031392
1172,-397.5030173544041,-31.350390992155376,-156.4645271019083,-65.34468601927924,-1.3104620143652368
1173,-300.85020947736757,-34.276748163856425,-145.16862385484322,-58.88820119929621,-2.6800537636142594
1174,-413.046790083497,-31.095267878735154,-160.47328741631912,-58.53762562754635,-1.545183125099889
1175,-358.87740481724313,-28.93300995961082,-163.4799330234045,-55.41107716965943,-3.0202629756343784
1176,-434.9646311916675,-42.66110761812389,-148.42898181583928,-58.66384431705028,-2.574997251414575
1177,-416.48061446815467,-20.580085118431303,-153.97383847929652,-62.41816133314502,-2.367982450038827
1178,-350.39914872426533,-25.034065575344197,-163.84242759820796,-56.79823099164204,-1.0262863138061031
1179,-478.1830873547027,-32.14119960036132,-148.38173334546352,-54.83943299791675,-2.381522265685652
1180,-359.6231955294214,-28.171049921073784,-148.34923086016644,-65.84397406261178,-2.2195891661315295
1181,-303.0383103252685,-23.647341059158517,-162.08030026472358,-58.13700242691461,-1.737762139606683
1182,-382.530358176478,-42.372002037051104,-151.94713362231747,-56.17112303673341,-1.2100467127419126
1183,-442.8118037645258,-21.596165145100112,-149.226952126521,-60.467706895632816,-1.9736893840594893
1184,-355.5985086809415,-36.01502940383434,-165.83589561394885,-57.19199509577805,-2.5623456325686913
1185,-419.41161299666464,-27.231071275502345,-150.7184350050967,-49.10788963503512,-0.1854387213838077
1186,-453.13495844476154,-17.8923844186296,-140.39760852376463,-58.65264710282366,-3.0872301812599927
1187,-291.0210873380195,-28.05530564688371,-170.57295608251778,-59.6376020939339,-1.8280333205894435
1188,-384.41118939529656,-20.874995002440247,-157.3657316826374,-59.561399374479635,-2.018614397237651
1189,-447.64862990346114,-45.0895516787839,-144.45763185936244,-58.14702098676,0.01437630158731023
1190,-466.6651243983564,-37.28091119512497,-158.65149636753696,-59.99229357275167,-1.1822526335479144
1191,-400.67333461272773,-36.55885757112197,-138.90306133532,-58.27363312849374,-1.4057038929486503
1192,-428.88784878902385,-31.99028249334874,-154.4494968763914,-63.708153593838,-1.655904098385333
1193,-383.73481466148723,-26.6984101260774,-150.38155691480898,-62.56180542306534,-3.0261743682584363
1194,-430.4557579947461,-24.75613788789372,-154.93574498836455,-60.89606140160627,-0.4969167897174165
1195,-421.78672798316836,-33.280806910787675,-162.50668936913414,-60.193057221050026,-2.1968042573288074
1196,-377.02824022888086,-26.102458004684728,-149.12483881203534,-56.00764907290778,-1.3474164097488306
1197,-342.69813585291485,-27.10636870449149,-155.21146609622923,-54.3539004901846,-0.9108119643786976
1198,-467.10650106664576,-37.845585466097845,-159.5777487386896,-66.26754843589522,-1.5648708375097737
1199,-355.4039586439738,-26.155921578156764,-155.46616464027343,-57.56356002130826,-2.3228126599813983
1200,-370.27916920190466,-41.43685432863074,-158.0232429289259,-50.97416662177198,-2.4186765537782335
1201,-383.872984725177,-33.75340931922802,-152.15072817422893,-60.51079422528267,-2.1079158329146117
1202,-322.03188894020116,-35.55635728143389,-151.10684911095726,-60.41019320111998,-1.8692430402360733
1203,-310.4705200984737,-22.9825624965633,-151.15936177334814,-58.08958599769346,-0.8539911943033283
1204,-440.65165360628055,-24.203207073151635,-141.16956221650364,-59.57809755178344,-1.7289143017108066
1205,-270.5825873695855,-40.01581608676757,-148.19549839216145,-56.59409689695519,-1.6287888350813704
1206,-379.1888728004167,-37.026377593437495,-151.80853205861,-56.70385283546665,-1.4991594614008839
1207,-396.03801387345123,-33.874921950525106,-151.16202762437243,-56.186290096009714,-2.108218078824145
1208,-436.3172021891834,-20.36324696533168,-142.54153482927921,-56.030393728318906,-0.500216318190209
1209,-392.09627826042885,-25.439987236870774,-143.2631955357281,-57.12160085786191,-2.2150150646056024
1210,-422.47112618496755,-23.050110513777266,-138.2149259313109,-58.28369556365143,-1.8669592576972391
1211,-368.7027114129386,-30.163035670365193,-156.42653357472471,-56.91322247931806,-2.371965014636492
1212,-431.8802499566653,-36.76862529363078,-153.97447989114696,-59.003730918177055,-1.7580363089210629
1213,-357.32604756359274,-23.23708033120022,-155.08884833948235,-62.42782720874169,-2.8773376407186366
1214,-467.49969516628767,-29.113127837883532,-155.31804644510055,-59.51868519095807,-2.4704756953487013
1215,-385.19621767824594,-42.40817462236354,-141.04603397461906,-61.130661577883906,-2.6699640764216146
1216,-294.4933278123605,-39.748145316316325,-148.70396561475792,-60.85311233178119,-2.4518980776654518
1217,-461.3771110096711,-21.87431771478696,-154.9792885189612,-58.62567723548751,-3.2018434641660396
1218,-314.5640685919463,-28.755634325298633,-153.36487170478006,-66.25351696405019,-1.5398124990092
1219,-356.27321292296233,-28.570150784901035,-158.33907185668153,-59.566547186543,-1.6246562765800547
1220,-413.7629266677582,-33.1681330254282,-149.1405360695865,-64.09203694602154,-2.081125613398031
1221,-493.99040901791426,-33.30012482424119,-154.96381894242595,-50.84147850334159,-1.3513711220383473
1222,-415.37162277123997,-34.36830640038166,-155.2274437767707,-62.516493928452384,-1.3477926678346448
1223,-406.77317384840165,-29.803731520439488,-148.98965252646238,-55.78735830296183,-1.569548883664972
1224,-491.1164720748464,-30.486896542019203,-147.97015369611964,-58.765217115949525,-1.3292644500771778
1225,-290.9539535892711,-20.751203193374113,-158.4475330304962,-60.43222925179059,-1.7643664192824742
1226,-476.12062984371477,-28.960200526126027,-161.800081848876,-60.06303996330818,-2.1581469796417667
1227,-384.4543355980985,-14.365981711796088,-156.16788252033737,-63.188444210630024,-2.00730265898351
1228,-368.7527344125778,-41.288219529918116,-158.2116716203867,-58.399279808023685,-1.3713292725293613
1229,-534.9050530441025,-34.70067783328828,-142.3438842286969,-62.52857688138741,-1.3950386281745137
1230,-436.90894142047244,-35.03873228572106,-156.79634327676226,-60.50549326989687,-2.218810191755671
1231,-390.13864776975083,-34.85457685783153,-159.6446454983679,-54.935146422320145,-1.1860423341298756
1232,-343.64681279165023,-39.411406140912675,-146.68366422496788,-62.98559957259205,-1.5445949757364936
1233,-470.8089891849228,-28.86926085895599,-147.39837385078968,-57.797188518704154,-1.3653090108299752
1234,-322.04613435699446,-31.024934005934934,-149.40657269332291,-62.84560779896657,-2.1636114788780123
1235,-443.2290846852439,-25.48789440906389,-166.9052623861531,-57.75173307718933,-2.323573960786686
1236,-383.89669472560666,-34.18438431077691,-164.18061489547802,-58.66938932560332,-2.0371026843944873
1237,-444.6700688379031,-39.569073974184356,-150.85474401709578,-53.424856798121624,-1.4414303368063268
1238,-323.32870782379746,-37.61501147205769,-156.41750064232372,-61.70289233024852,-1.1953728637273577
1239,-329.4034403945287,-18.432728012861364,-159.46633881548237,-62.81349883329651,-2.275308464671854
1240,-496.5459591728121,-33.64626664834759,-154.92520808469422,-62.6045258135952,-1.5279531670629565
1241,-331.5483300963359,-34.335181435215546,-161.46398757004891,-61.19546247210934,-1.3429817652915994
1242,-428.3275169597389,-7.824075131087567,-160.34495190275086,-64.06052419405356,-2.4321992837739623
1243,-446.86249977222946,-35.45169527205177,-141.88192571180986,-64.10672491658919,-2.586491322961096
1244,-353.5988262172718,-32.87568912161266,-153.1792656018839,-58.75478532852278,-2.4705574916631274
1245,-374.3458628196626,-12.061334621846884,-149.5597110805845,-53.36437961646685,-0.8793311401598077
1246,-529.4831167568389,-39.338289723092494,-154.08994903068296,-56.44512715110552,-1.4378081141735624
1247,-276.0287635038348,-37.39768897128767,-161.5313338390806,-58.694826846811374,-1.9653811793980611
1248,-325.49061312584956,-45.194417597551144,-164.4002177306237,-56.23256480233535,-1.896848685654534
1249,-420.4225865996606,-30.17129734605197,-149.27523895070377,-59.17133111004785,-2.2856972074901334
1250,-414.83489276285786,-19.10270311297749,-135.07962581817492,-55.044820712856485,-1.6983340005083616
1251,-462.6568498442176,-30.152960012456568,-151.5235012171451,-67.37178662602665,-1.1664370301775253
1252,-301.917482532537,-30.06758751427377,-143.90530741907233,-64.02285854572332,-1.8001287426568846
1253,-404.8766305106513,-34.07264133640703,-143.6408867104345,-59.61991164391045,-0.5375289688698599
1254,-364.35883266442454,-33.940308977823975,-149.44718687613766,-60.64151114011423,-1.9492154112011673
1255,-371.96552882379314,-22.58135668264291,-159.43826376017168,-58.15612219955893,-2.294070065919441
1256,-347.6026623683383,-36.18883043721052,-154.57306245590777,-56.93319754782124,-2.7051757591942427
1257,-415.9060928082316,-19.137419103982406,-141.04544132375617,-60.20466047084674,-1.8897478788545543
1258,-430.71809296221926,-40.52382922422458,-147.69380038202053,-57.07351164917183,-2.4206457477373617
1259,-390.0278754331503,-23.261879672674652,-146.84414876846463,-61.944582447786615,-1.590934919694603
1260,-342.0375793752197,-31.115369320490046,-149.0532809822,-58.99256671943967,-1.4959055515157194
