id,Neighborhood_name,LSOA11CD,LSOA11NM,centroid_distance_m
2730,Islington,E01002794,Islington 020B,0.011763780339534208
2731,Islington,E01002795,Islington 013D,0.011689924801191387
2732,Islington,E01002796,Islington 013E,0.012090762605917245
2733,Islington,E01002797,Islington 018B,0.011992927836198482
2734,Islington,E01002798,Islington 018C,0.012057054945162904
2735,Islington,E01002799,Islington 018D,0.01180490639842507
2736,Islington,E01002800,Islington 018E,0.011755978039416368
2737,Islington,E01002801,Islington 020C,0.011583352035861062
2738,Islington,E01002802,Islington 020D,0.011496337183068509
2739,Islington,E01002803,Islington 020E,0.011658548596911462
2740,Islington,E01002804,Islington 001D,0.012677120906592614
2741,Islington,E01002805,Islington 003B,0.012445411444263291
2742,Islington,E01002806,Islington 003C,0.012408882843808262
2743,Islington,E01002807,Islington 001E,0.012500852576901094
2744,Islington,E01002808,Islington 003D,0.01249815806305469
2745,Islington,E01002809,Islington 003E,0.011989250797220095
2746,Islington,E01002810,Islington 003F,0.012509879764136781
2747,Islington,E01002811,Islington 001F,0.012684141898678428
2748,Kensington and Chelsea,E01002812,Kensington and Chelsea 013A,0.01200229679383071
2749,Kensington and Chelsea,E01002813,Kensington and Chelsea 011A,0.012176966061803959
2750,Kensington and Chelsea,E01002814,Kensington and Chelsea 015A,0.012380009656956893
2751,Kensington and Chelsea,E01002815,Kensington and Chelsea 011B,0.012369729387674954
2752,Kensington and Chelsea,E01002816,Kensington and Chelsea 011C,0.011988302979929148
2753,Kensington and Chelsea,E01002817,Kensington and Chelsea 011D,0.012274327581096823
2754,Kensington and Chelsea,E01002818,Kensington and Chelsea 012A,0.011984602227162319
2755,Kensington and Chelsea,E01002819,Kensington and Chelsea 012B,0.011808373281882167
2756,Kensington and Chelsea,E01002820,Kensington and Chelsea 016A,0.011804941557689741
2757,Kensington and Chelsea,E01002821,Kensington and Chelsea 014A,0.01163265798845117
2758,Kensington and Chelsea,E01002822,Kensington and Chelsea 016B,0.011948981928773313
2759,Kensington and Chelsea,E01002823,Kensington and Chelsea 014B,0.011637604811271633
2760,Kensington and Chelsea,E01002824,Kensington and Chelsea 008A,0.012548847260669339
2761,Kensington and Chelsea,E01002825,Kensington and Chelsea 008B,0.012617503410843974
2762,Kensington and Chelsea,E01002826,Kensington and Chelsea 008C,0.01215480778846266
2763,Kensington and Chelsea,E01002827,Kensington and Chelsea 008D,0.012979157155735062
2764,Kensington and Chelsea,E01002828,Kensington and Chelsea 008E,0.013052441685922001
2765,Kensington and Chelsea,E01002829,Kensington and Chelsea 004A,0.012496165738393867
2766,Kensington and Chelsea,E01002830,Kensington and Chelsea 004B,0.012448378702707189
2767,Kensington and Chelsea,E01002831,Kensington and Chelsea 004C,0.012642751018219581
2768,Kensington and Chelsea,E01002832,Kensington and Chelsea 004D,0.012650385271027229
2769,Kensington and Chelsea,E01002833,Kensington and Chelsea 007A,0.012698663105755018
2770,Kensington and Chelsea,E01002834,Kensington and Chelsea 013B,0.012453861803073727
2771,Kensington and Chelsea,E01002835,Kensington and Chelsea 016C,0.01188041376610505
2772,Kensington and Chelsea,E01002836,Kensington and Chelsea 016D,0.012447588324824949
2773,Kensington and Chelsea,E01002837,Kensington and Chelsea 016E,0.012263172950703494
2774,Kensington and Chelsea,E01002838,Kensington and Chelsea 020A,0.01192646147995534
2775,Kensington and Chelsea,E01002839,Kensington and Chelsea 013C,0.0120761998313706
2776,Kensington and Chelsea,E01002840,Kensington and Chelsea 021A,0.011794988425677633
2777,Kensington and Chelsea,E01002841,Kensington and Chelsea 021B,0.011651954668867702
2778,Kensington and Chelsea,E01002842,Kensington and Chelsea 021C,0.011743609814169128
2779,Kensington and Chelsea,E01002843,Kensington and Chelsea 021D,0.011724041215628513
2780,Kensington and Chelsea,E01002844,Kensington and Chelsea 019A,0.011434540460923641
2781,Kensington and Chelsea,E01002845,Kensington and Chelsea 019B,0.011415351565646156
2782,Kensington and Chelsea,E01002846,Kensington and Chelsea 017A,0.012247899921347513
2783,Kensington and Chelsea,E01002847,Kensington and Chelsea 015B,0.0127797893790675
2784,Kensington and Chelsea,E01002848,Kensington and Chelsea 015C,0.012809077767834836
2785,Kensington and Chelsea,E01002849,Kensington and Chelsea 017B,0.0125066206914385
2786,Kensington and Chelsea,E01002850,Kensington and Chelsea 013D,0.012314223403696775
2787,Kensington and Chelsea,E01002851,Kensington and Chelsea 015D,0.012441041971952671
2788,Kensington and Chelsea,E01002852,Kensington and Chelsea 001A,0.011674581021019296
2789,Kensington and Chelsea,E01002853,Kensington and Chelsea 001B,0.012037571095356041
2790,Kensington and Chelsea,E01002854,Kensington and Chelsea 001C,0.012280164041078083
2791,Kensington and Chelsea,E01002855,Kensington and Chelsea 001D,0.012307861184814714
2792,Kensington and Chelsea,E01002856,Kensington and Chelsea 004E,0.01236741243898537
2793,Kensington and Chelsea,E01002857,Kensington and Chelsea 001E,0.011991378221636078
2794,Kensington and Chelsea,E01002858,Kensington and Chelsea 014C,0.011511510087575085
2795,Kensington and Chelsea,E01002859,Kensington and Chelsea 012C,0.011840584861154775
2796,Kensington and Chelsea,E01002860,Kensington and Chelsea 012D,0.01163892212787224
2797,Kensington and Chelsea,E01002861,Kensington and Chelsea 014D,0.011787382708781552
2798,Kensington and Chelsea,E01002862,Kensington and Chelsea 014E,0.011718878006351227
2799,Kensington and Chelsea,E01002863,Kensington and Chelsea 012E,0.011886326649117195
2800,Kensington and Chelsea,E01002864,Kensington and Chelsea 009A,0.012341086470838277
2801,Kensington and Chelsea,E01002865,Kensington and Chelsea 011E,0.012278239540812237
2802,Kensington and Chelsea,E01002866,Kensington and Chelsea 009B,0.012246194291552819
2803,Kensington and Chelsea,E01002867,Kensington and Chelsea 009C,0.012210226156366242
2804,Kensington and Chelsea,E01002868,Kensington and Chelsea 009D,0.012636389521922867
2805,Kensington and Chelsea,E01002869,Kensington and Chelsea 009E,0.012505198955989007
2806,Kensington and Chelsea,E01002870,Kensington and Chelsea 005A,0.012904060781730939
2807,Kensington and Chelsea,E01002871,Kensington and Chelsea 007B,0.012948578292332882
2808,Kensington and Chelsea,E01002872,Kensington and Chelsea 005B,0.0129239698808993
2809,Kensington and Chelsea,E01002873,Kensington and Chelsea 007C,0.012788854898681517
2810,Kensington and Chelsea,E01002874,Kensington and Chelsea 007D,0.012781634519451877
2811,Kensington and Chelsea,E01002875,Kensington and Chelsea 007E,0.012943944408043343
2812,Kensington and Chelsea,E01002876,Kensington and Chelsea 003A,0.012357395456286674
2813,Kensington and Chelsea,E01002877,Kensington and Chelsea 003B,0.01272920875919374
2814,Kensington and Chelsea,E01002878,Kensington and Chelsea 003C,0.012746384186155726
2815,Kensington and Chelsea,E01002879,Kensington and Chelsea 005C,0.012762066684690612
2816,Kensington and Chelsea,E01002880,Kensington and Chelsea 005D,0.013002782587463428
2817,Kensington and Chelsea,E01002881,Kensington and Chelsea 005E,0.012834743913423836
2818,Kensington and Chelsea,E01002882,Kensington and Chelsea 006A,0.012901938175409234
2819,Kensington and Chelsea,E01002883,Kensington and Chelsea 006B,0.013048183422479346
2820,Kensington and Chelsea,E01002884,Kensington and Chelsea 006C,0.013037596749894518
2821,Kensington and Chelsea,E01002885,Kensington and Chelsea 006D,0.012920591494500927
2822,Kensington and Chelsea,E01002886,Kensington and Chelsea 006E,0.012768864789599644
2823,Kensington and Chelsea,E01002887,Kensington and Chelsea 010A,0.011647281543887429
2824,Kensington and Chelsea,E01002888,Kensington and Chelsea 013E,0.011803952622418672
2825,Kensington and Chelsea,E01002889,Kensington and Chelsea 010B,0.011802268118762387
2826,Kensington and Chelsea,E01002890,Kensington and Chelsea 010C,0.011593037519839618
2827,Kensington and Chelsea,E01002891,Kensington and Chelsea 010D,0.011409840304780889
2828,Kensington and Chelsea,E01002892,Kensington and Chelsea 010E,0.011464188524924432
2829,Kensington and Chelsea,E01002893,Kensington and Chelsea 017C,0.01124875163887789
2830,Kensington and Chelsea,E01002894,Kensington and Chelsea 017D,0.01183854686452632
2831,Kensington and Chelsea,E01002895,Kensington and Chelsea 020B,0.011542134137955157
2832,Kensington and Chelsea,E01002896,Kensington and Chelsea 020C,0.011426173477026466
2833,Kensington and Chelsea,E01002897,Kensington and Chelsea 020D,0.011099235554994041
2834,Kensington and Chelsea,E01002898,Kensington and Chelsea 017E,0.012343672239053038
2835,Kensington and Chelsea,E01002899,Kensington and Chelsea 018A,0.011385439985213663
2836,Kensington and Chelsea,E01002900,Kensington and Chelsea 018B,0.011334223141147029
2837,Kensington and Chelsea,E01002901,Kensington and Chelsea 018C,0.011533332521925744
2838,Kensington and Chelsea,E01002902,Kensington and Chelsea 018D,0.012037837309476399
2839,Kensington and Chelsea,E01002903,Kensington and Chelsea 018E,0.011598485914938362
2840,Kensington and Chelsea,E01002904,Kensington and Chelsea 002A,0.011766980380005574
2841,Kensington and Chelsea,E01002905,Kensington and Chelsea 002B,0.012163943228156043
2842,Kensington and Chelsea,E01002906,Kensington and Chelsea 002C,0.012049819200488343
2843,Kensington and Chelsea,E01002907,Kensington and Chelsea 002D,0.011697047290634295
2844,Kensington and Chelsea,E01002908,Kensington and Chelsea 003D,0.011887764926198557
2845,Kensington and Chelsea,E01002909,Kensington and Chelsea 003E,0.012616234699301232
2846,Kensington and Chelsea,E01002910,Kensington and Chelsea 019C,0.011609580057614905
2847,Kensington and Chelsea,E01002911,Kensington and Chelsea 019D,0.011367090516682455
2848,Kensington and Chelsea,E01002912,Kensington and Chelsea 020E,0.011163631437278039
2849,Kensington and Chelsea,E01002913,Kensington and Chelsea 021E,0.011710309619635673
2850,Kensington and Chelsea,E01002914,Kensington and Chelsea 019E,0.011757209764821818
2851,Kingston upon Thames,E01002915,Kingston upon Thames 014A,0.012134102476743252
2852,Kingston upon Thames,E01002916,Kingston upon Thames 014B,0.011666949207210457
2853,Kingston upon Thames,E01002917,Kingston upon Thames 014C,0.011789203291209336
2854,Kingston upon Thames,E01002918,Kingston upon Thames 017A,0.012240171279407984
2855,Kingston upon Thames,E01002919,Kingston upon Thames 017B,0.012010207274146688
2856,Kingston upon Thames,E01002920,Kingston upon Thames 014D,0.011451280094581425
2857,Kingston upon Thames,E01002921,Kingston upon Thames 011A,0.011559505675049497
2858,Kingston upon Thames,E01002922,Kingston upon Thames 010A,0.011471145085899088
2859,Kingston upon Thames,E01002923,Kingston upon Thames 013A,0.011686564741297699
2860,Kingston upon Thames,E01002924,Kingston upon Thames 014E,0.01129569926075048
2861,Kingston upon Thames,E01002925,Kingston upon Thames 013B,0.011474914484495167
2862,Kingston upon Thames,E01002926,Kingston upon Thames 010B,0.011102112992728055
2863,Kingston upon Thames,E01002927,Kingston upon Thames 008A,0.010698744544442515
2864,Kingston upon Thames,E01002928,Kingston upon Thames 008B,0.011050830859712838
2865,Kingston upon Thames,E01002929,Kingston upon Thames 007A,0.01283081181164352
2866,Kingston upon Thames,E01002930,Kingston upon Thames 007B,0.011394451518135137
2867,Kingston upon Thames,E01002931,Kingston upon Thames 007C,0.011395247214431652
2868,Kingston upon Thames,E01002932,Kingston upon Thames 006A,0.011172753713111877
2869,Kingston upon Thames,E01002933,Kingston upon Thames 004A,0.012310139308148843
2870,Kingston upon Thames,E01002934,Kingston upon Thames 004B,0.012297825429361134
2871,Kingston upon Thames,E01002935,Kingston upon Thames 003A,0.012582243317749816
2872,Kingston upon Thames,E01002937,Kingston upon Thames 004D,0.012330145555958828
2873,Kingston upon Thames,E01002938,Kingston upon Thames 003B,0.012253002690931505
2874,Kingston upon Thames,E01002939,Kingston upon Thames 018A,0.011411436190453832
2875,Kingston upon Thames,E01002940,Kingston upon Thames 020A,0.009978924908005078
2876,Kingston upon Thames,E01002941,Kingston upon Thames 018B,0.011618534009520749
2877,Kingston upon Thames,E01002942,Kingston upon Thames 018C,0.011077381270969204
2878,Kingston upon Thames,E01002943,Kingston upon Thames 020B,0.01425735474710717
2879,Kingston upon Thames,E01002944,Kingston upon Thames 019A,0.012084521414013697
2880,Kingston upon Thames,E01002945,Kingston upon Thames 019B,0.012218288627480513
2881,Kingston upon Thames,E01002946,Kingston upon Thames 019C,0.01229635205705671
2882,Kingston upon Thames,E01002947,Kingston upon Thames 019D,0.011172639970281707
2883,Kingston upon Thames,E01002948,Kingston upon Thames 020C,0.011353807202335664
2884,Kingston upon Thames,E01002949,Kingston upon Thames 020D,0.011378478183166778
2885,Kingston upon Thames,E01002950,Kingston upon Thames 020E,0.011307167874665866
2886,Kingston upon Thames,E01002951,Kingston upon Thames 003C,0.01203250560268265
2887,Kingston upon Thames,E01002952,Kingston upon Thames 002A,0.011700122400285177
2888,Kingston upon Thames,E01002953,Kingston upon Thames 002B,0.011947637192741093
2889,Kingston upon Thames,E01002954,Kingston upon Thames 003D,0.012476222563860018
2890,Kingston upon Thames,E01002955,Kingston upon Thames 002C,0.011417317776724903
2891,Kingston upon Thames,E01002956,Kingston upon Thames 002D,0.011271531466080086
2892,Kingston upon Thames,E01002957,Kingston upon Thames 003E,0.011605763986513494
2893,Kingston upon Thames,E01002958,Kingston upon Thames 008C,0.011980974666741794
2894,Kingston upon Thames,E01002959,Kingston upon Thames 002E,0.011878578969804378
2895,Kingston upon Thames,E01002960,Kingston upon Thames 006B,0.012682664773975269
2896,Kingston upon Thames,E01002961,Kingston upon Thames 008D,0.01202603284677091
2897,Kingston upon Thames,E01002962,Kingston upon Thames 006C,0.012539791170450579
2898,Kingston upon Thames,E01002963,Kingston upon Thames 007D,0.012488662489514309
2899,Kingston upon Thames,E01002964,Kingston upon Thames 005A,0.012720450430420917
2900,Kingston upon Thames,E01002965,Kingston upon Thames 009A,0.011419643272735617
2901,Kingston upon Thames,E01002966,Kingston upon Thames 010C,0.011649560720539614
2902,Kingston upon Thames,E01002967,Kingston upon Thames 009B,0.01123751922786833
2903,Kingston upon Thames,E01002968,Kingston upon Thames 009C,0.012068280325743174
2904,Kingston upon Thames,E01002969,Kingston upon Thames 005B,0.013124389921595979
2905,Kingston upon Thames,E01002970,Kingston upon Thames 006D,0.013792153439889083
2906,Kingston upon Thames,E01002971,Kingston upon Thames 005C,0.012838927398649584
2907,Kingston upon Thames,E01002972,Kingston upon Thames 005D,0.012219377265420443
2908,Kingston upon Thames,E01002973,Kingston upon Thames 006E,0.012590481042978718
2909,Kingston upon Thames,E01002974,Kingston upon Thames 005E,0.012530626166895549
2910,Kingston upon Thames,E01002975,Kingston upon Thames 012A,0.012120808216676904
2911,Kingston upon Thames,E01002976,Kingston upon Thames 015A,0.011663403097562895
2912,Kingston upon Thames,E01002977,Kingston upon Thames 012B,0.01197227884371266
2913,Kingston upon Thames,E01002978,Kingston upon Thames 015B,0.011960000554973121
2914,Kingston upon Thames,E01002979,Kingston upon Thames 015C,0.012262642231462742
2915,Kingston upon Thames,E01002980,Kingston upon Thames 012C,0.011967899757266797
2916,Kingston upon Thames,E01002981,Kingston upon Thames 012D,0.011905273454147217
2917,Kingston upon Thames,E01002982,Kingston upon Thames 015D,0.011810761815466485
2918,Kingston upon Thames,E01002983,Kingston upon Thames 015E,0.011920079803740376
2919,Kingston upon Thames,E01002984,Kingston upon Thames 012E,0.011346507127488517
2920,Kingston upon Thames,E01002985,Kingston upon Thames 007E,0.011233696511067683
2921,Kingston upon Thames,E01002986,Kingston upon Thames 008E,0.011385415052059606
2922,Kingston upon Thames,E01002987,Kingston upon Thames 011B,0.011868097138347012
2923,Kingston upon Thames,E01002988,Kingston upon Thames 011C,0.012024566738833856
2924,Kingston upon Thames,E01002989,Kingston upon Thames 011D,0.01174664641156833
2925,Kingston upon Thames,E01002990,Kingston upon Thames 009D,0.011334016474239648
2926,Kingston upon Thames,E01002991,Kingston upon Thames 009E,0.01109431965909672
2927,Kingston upon Thames,E01002992,Kingston upon Thames 010D,0.01128154812697567
2928,Kingston upon Thames,E01002993,Kingston upon Thames 013C,0.011498103170664586
2929,Kingston upon Thames,E01002994,Kingston upon Thames 016A,0.010750278876476695
2930,Kingston upon Thames,E01002995,Kingston upon Thames 013D,0.011590403460726918
2931,Kingston upon Thames,E01002996,Kingston upon Thames 016B,0.011461989339725686
2932,Kingston upon Thames,E01002997,Kingston upon Thames 016C,0.01124973606377355
2933,Kingston upon Thames,E01002998,Kingston upon Thames 016D,0.011454389866729345
2934,Kingston upon Thames,E01002999,Kingston upon Thames 013E,0.011603190413208495
2935,Kingston upon Thames,E01003000,Kingston upon Thames 017C,0.011776108789794197
2936,Kingston upon Thames,E01003001,Kingston upon Thames 017D,0.011803519627733931
2937,Kingston upon Thames,E01003002,Kingston upon Thames 016E,0.010915482700515634
2938,Kingston upon Thames,E01003003,Kingston upon Thames 017E,0.011771891143974934
2939,Kingston upon Thames,E01003004,Kingston upon Thames 018D,0.010538586778917938
2940,Kingston upon Thames,E01003005,Kingston upon Thames 018E,0.01094898305671281
2941,Kingston upon Thames,E01003006,Kingston upon Thames 001A,0.01315810090635563
2942,Kingston upon Thames,E01003007,Kingston upon Thames 001B,0.012812373055840588
2943,Kingston upon Thames,E01003008,Kingston upon Thames 001C,0.012883075214912443
2944,Kingston upon Thames,E01003009,Kingston upon Thames 001D,0.01212373588371941
2945,Kingston upon Thames,E01003010,Kingston upon Thames 001E,0.01298073970829161
2946,Kingston upon Thames,E01003011,Kingston upon Thames 004E,0.012617578309137697
2947,Lambeth,E01003013,Lambeth 036A,0.011987276943270427
